8620,Stiller,10,1984.55,1973.88,0,0,0
4129,Vogt,10,1978.991,1972.358,1,0.5081835,0.2882125
6115,Agu,11,2037.32,2037.32,0,0,0
7686,Augustinsson,11,2007.157,1995.669,1,0.9419634,0.2784908
2183,Bittencourt,11,2000.16,2000.16,0,0,0
6274,Dinkci,11,2017.318,2017.158,1,0.1840764,0.6158668
1232,Erras,11,2017.71,2015.154,1,0.6129454,0.3247974
5034,Friedl,11,2014.71,2022.69,1,0.6800584,0.2718756
9715,Fullkrug,11,2016.453,1992.758,1,0.8912193,0.8209385
9906,Gebre_Selassie,11,2019.061,2007.771,1,0.07276695,0.2718756
8073,Gross,11,1969.551,1971.967,1,0.3788681,0.9289871
3105,Mbom,11,2036.371,2036.492,1,0.3395822,0.5342792
4653,Moisander,11,2010.26,1991,0,0,0
480,Osako,11,1991.911,1993.021,1,0.7749991,0.7702219
8451,Pavlenka,11,2035.865,1649.11,2,0.5024543,0
8041,Rashica,11,1997.837,1991.751,2,0.09486514,0.8573223
9077,Sargent,11,2019.724,1995.349,2,0.5081836,0.9477302
2787,Schmid,11,2035.96,2035.96,0,0,0
7228,Toprak,11,2010.174,2016.455,1,0.3985109,0.3049518
1286,Veljkovic,11,2024.193,2021.398,2,0.3043889,0.3038492
5785,Woltemade,11,2012.057,2005.743,2,0.447618,0.679814
8238,Zetterer,11,2008.692,2008.623,2,0.6366806,0.5783806
6125,Bazee,12,1979.99,1979.99,0,0,0
7458,Caligiuri,12,1967.671,1964.225,1,0.9489787,0.5639789
9345,Cordova,12,1971.34,1974.63,0,0,0
3316,Dorsch,12,2009.273,2010.218,2,0.3265972,0.5821655
1910,Finnbogason,12,1974.53,1974.53,0,0,0
4995,Framberger,12,2023.229,2001.774,1,0.9419634,0.2762858
311,Gikiewicz,12,2044.328,282.327,2,0.499999,0
9034,Gouweleeuw,12,2039.215,1997.43,2,0.5859434,0.2853928
4627,Gregoritsch,12,2001.835,2046.854,2,0.6334411,0.8407789
7014,Gruezo,12,1955.18,1959.674,1,0.6604159,0.6026363
887,Gumny,12,2019.83,2005.15,0,0,0
4938,Hahn,12,1983.584,1999.801,1,0.9370526,0.6048415
6118,Iago,12,2042.666,2009.434,1,0.05312412,0.2895162
8530,Jensen,12,1972.02,1972.02,0,0,0
3597,Koubek,12,1979.99,1979.99,0,0,0
4161,Maier,12,1987.689,1984.096,1,0.6551611,0.5594895
1523,Moravek,12,2006.16,2006.16,0,0,0
4690,Niederlechner,12,1993.537,2026.005,1,0.2708324,0.9223719
6200,Oxford,12,2060.865,2000.834,2,0.5939835,0.278738
4356,Pedersen,12,1966.17,1969.941,1,0.05432078,0.5617342
9485,Pepi,12,1999.901,2006.555,1,0.7294407,0.8894559
5386,Seong-Hoon,12,1979.99,1979.99,0,0,0
9068,Strobl,12,1970.64,1970.64,0,0,0
7581,Suchy,12,1977.27,1977.27,0,0,0
9469,Uduokhai,12,2007.169,2018.809,1,0.1451071,0.2789059
1040,Vargas,12,1964.849,1977.503,2,0.1602038,0.750397
1908,Winther,12,1983.93,1998.85,0,0,0
9324,Zeqiri,12,2008.07,2010.77,0,0,0
8186,Andersson,13,1994.15,1972.022,1,0.501636,0.9113466
8347,Arokodare,13,1988.82,1988.82,0,0,0
5104,Arrey_Mbi,13,1997.59,1997.59,0,0,0
7660,Chabot,13,2007.57,2007.57,0,0,0
1646,Dennis,13,1993.14,1993.14,0,0,0
3446,Drexler,13,2005.85,1999.95,0,0,0
9642,Duda,13,2015.02,2021.34,0,0,0
9036,Ehizibue,13,1955.33,1980.86,0,0,0
2636,Hector,13,2035.848,1976.659,2,0.03890188,0.2724603
4709,Hoger,13,1979,1979,0,0,0
7646,Horn,13,2019.538,709.267,1,0.4934514,0
7752,Horn,13,1956.68,1969.07,0,0,0
673,Huebers,13,1980.255,1910.902,2,0.3298926,0.2691724
1216,Jakobs,13,2028.9,2013.05,0,0,0
2330,Kainz,13,2045.529,2030.892,2,0.1407958,0.8054257
966,Kilian,13,2010.348,1970.589,2,0.6569365,0.2635608
1467,Limnios,13,1985.17,1985.17,0,0,0
3241,Ljubicic,13,2038.488,2039.309,1,0.8535706,0.801093
1765,Meyer,13,1974.45,1974.45,0,0,0
7100,Modeste,13,2012.798,2051.79,1,0.4983504,0.8973005
4094,Ozcan,13,2020.719,2005.047,2,0.2345739,0.5174732
7368,Perez,13,1982.43,1983.46,0,0,0
2081,Schaub,13,2017.57,2017.57,0,0,0
3658,Schindler,13,1915.11,1913.05,0,0,0
4112,Schmitz,13,2049.288,1987.491,2,0.9487388,0.2690933
9100,Schwaebe,13,2028.47,784.147,1,0.5033023,0
3878,Skhiri,13,2024.017,2008.807,2,0.7506527,0.5107788
7586,Thielmann,13,2009.737,2018.986,1,0.8614955,0.8209817
6232,Uth,13,1971.916,2012.959,2,0.4975309,0.6987112
8682,Zieler,13,1988.82,1988.82,0,0,0
1076,Albrecht,14,1973.09,1973.09,0,0,0
8448,Alderette,14,2001.99,1977.75,0,0,0
5113,Ascacibar,14,1996.21,1996.21,1,0.499999,0.591611
7369,Belfodil,14,1960.965,2009.485,2,0.2007766,0.913124
6333,Bjoerkan,14,1997.324,1995.856,2,0.06113078,0.2647029
5817,Boyata,14,1999.407,1975.823,1,0.6320539,0.2575698
6994,Cordoba,14,1985.94,1979.37,0,0,0
1460,Cunha,14,1980.82,1982.87,0,0,0
6658,Dardai,14,1991.31,1998.65,0,0,0
1896,Darida,14,1994.11,1994.77,2,0.4970976,0.6085147
5187,Dilrosun,14,1977.38,1997.61,0,0,0
5436,Ekkelenkamp,14,2007.32,2005.35,0,0,0
2678,Gechter,14,2005.981,2009.229,2,0.5026205,0.2669476
8731,Guendouzi,14,2024.43,2024.43,0,0,0
2749,Jarstein,14,1992.72,1992.72,0,0,0
8777,Jovetic,14,2003.241,2017.549,2,0.4967056,0.9066077
7889,K.Boateng,14,2000.6,2000.6,0,0,0
1840,Kempf,14,2008.23,2014.63,1,0.3346716,0.2718756
7910,Klunter,14,2044.91,2018.3,0,0,0
4278,Leckie,14,1963.68,1953.12,0,0,0
483,Lee,14,2006.57,2006.57,0,0,0
3927,Lotka,14,2000,1997,1,0.5000011,0
4502,Maolida,14,2003.05,2005.73,0,0,0
5571,Mittelstadt,14,1966.04,1993.55,0,0,0
1912,Ngankam,14,1962.56,1948.68,0,0,0
4804,Nsona,14,1996.59,1996.59,0,0,0
6977,Pekarik,14,1980.567,1970.423,2,0.9388762,0.2714567
3159,Plattenhardt,14,1977.55,1983.91,0,0,0
2645,Radonkic,14,1970.45,1976.58,0,0,0
7412,Redan,14,1973.09,1973.09,0,0,0
1170,Richter,14,2002.078,2048.522,2,0.7893126,0.9109981
7638,Schwolow,14,1995.59,229.469,1,0.4967252,0
5303,Selke,14,2002.43,1985.51,0,0,0
5030,Serdar,14,1939.003,1966.636,1,0.1797729,0.6054935
5443,Stark,14,1980.47,1985.06,0,0,0
792,Tousart,14,1965.62,1981.25,2,0.6480986,0.6030614
7780,Andrade,15,2019.77,2005.66,0,0,0
1796,Bello,15,1996.59,1996.59,0,0,0
9572,Brunner,15,2075.878,2029.822,1,0.9501477,0.2784908
2953,Castro,15,2024.28,2024.28,0,0,0
5615,Consbruch,15,1972.14,1972.14,0,0,0
8666,De_Medina,15,1946.604,1944.736,1,0.9407272,0.268793
1465,Doan,15,1925.83,1925.74,0,0,0
4766,Edmundsson,15,1972.14,1972.14,0,0,0
