Dahne,21,1944.74,1296.66,0,0,0
Dehm,21,1940.66,1944.41,0,0,0
Gelios,21,1943.6,1943.6,0,0,0
Girth,21,1944.08,1946.95,0,0,0
Hauptmann,21,1949.53,1949.53,0,0,0
Ignjovski,21,1943.6,1943.6,0,0,0
Kirkeskov,21,1943.6,1943.6,0,0,0
Komenda,21,1945.5,1944.51,0,0,0
Lorenz,21,1944.12,1949.41,0,0,0
Mees,21,1947.39,1947.39,0,0,0
Meffert,21,1951.62,1951.62,0,0,0
Muhling,21,1945.68,1945.68,0,0,0
Neumann,21,1947.04,1948.61,0,0,0
Porath,21,1951.36,1968.3,0,0,0
Reese,21,1950.14,1957.61,0,0,0
Sterner,21,1943.6,1943.6,0,0,0
Thesker,21,1943.6,1943.6,0,0,0
Van_den_Bergh,21,1942.42,1948.5,0,0,0
Wahl,21,1944.12,1949.41,0,0,0
Appelkamp,22,1954.2,1952.32,0,0,0
Bodzek,22,1976.65,1976.65,0,0,0
Borrello,22,1928.97,1928.97,0,0,0
Danso,22,1941.23,1954.06,0,0,0
Gul,22,1946.39,1946.39,0,0,0
Hartherz,22,1946.39,1946.39,0,0,0
Hennings,22,1946.39,1946.39,0,0,0
Hoffmann,22,1946.39,1946.39,0,0,0
Iyoha,22,1948.08,1955.79,0,0,0
Karaman,22,1940.81,1948.52,0,0,0
Kastenmeier,22,1943.15,1596.45,0,0,0
Klarer,22,1957.43,1948.41,0,0,0
Klaus,22,1966.92,1972.77,0,0,0
Koutris,22,1941.23,1954.06,0,0,0
Kownacki,22,1955.19,1961.47,0,0,0
Krajnc,22,1930.2,1952.05,0,0,0
Ofori,22,1946.39,1946.39,0,0,0
Peterson,22,1948.4,1947.54,0,0,0
Piotrowski,22,1928.97,1928.97,0,0,0
Pledl,22,1946.39,1946.39,0,0,0
Prib,22,1951.66,1951.66,0,0,0
Siebert,22,1946.39,1946.39,0,0,0
Sobottka,22,1966.47,1966.47,0,0,0
Touglo,22,1946.39,1946.39,0,0,0
Wolf,22,1946.39,1946.39,0,0,0
Zimmermann,22,1941.23,1954.06,0,0,0
Burnic,23,1944.45,1944.45,0,0,0
Busch,23,1932.41,1932.65,0,0,0
Eicher,23,1919.49,1919.49,0,0,0
Fohrenbach,23,1933.83,1934.07,0,0,0
Geipl,23,1928.31,1928.31,0,0,0
Husing,23,1943.17,1940.93,0,0,0
Kerschbaumer,23,1950.91,1955.07,0,0,0
Kleindienst,23,1950.37,1952.87,0,0,0
Kuehlwetter,23,1929.31,1938.44,0,0,0
Leipertz,23,1942.21,1944.71,0,0,0
Mainka,23,1941.41,1935.02,0,0,0
Mohr,23,1941.83,1941.83,0,0,0
Mollo,23,1946.21,1950.37,0,0,0
Muller,23,1942.67,1745.79,0,0,0
Pick,23,1944.45,1944.45,0,0,0
Ramusovic,23,1944.45,1944.45,0,0,0
Rittmueller,23,1944.45,1944.45,0,0,0
Schimmer,23,1940.33,1940.33,0,0,0
Schnatterer,23,1940.33,1940.33,0,0,0
Schoeppner,23,1962.66,1962.66,0,0,0
Sessa,23,1941.76,1941.76,0,0,0
Stark,23,1944.45,1944.45,0,0,0
Steurer,23,1944.45,1944.45,0,0,0
Theuerkauf,23,1940.33,1940.33,0,0,0
Thiel,23,1942.63,1754.87,0,0,0
Thomalla,23,1947.8,1954.43,0,0,0
Aremu,24,1929.93,1929.93,0,0,0
Avevor,24,1943.45,1943.45,0,0,0
Becker,24,1962.26,1962.26,0,0,0
Benatelli,24,1968.4,1968.4,0,0,0
Brodersen,24,1943.45,1943.45,0,0,0
Buballa,24,1943.45,1943.45,0,0,0
Buchtmann,24,1943.45,1943.45,0,0,0
Burgstaller,24,1947.74,1927.78,0,0,0
Coordes,24,1943.45,1943.45,0,0,0
Daschner,24,1943.45,1943.45,0,0,0
Dittgen,24,1953.95,1944.4,0,0,0
Dzwigala,24,1946.9,1946.9,0,0,0
Knoll,24,1943.45,1943.45,0,0,0
Kyereh,24,1959.93,1939.99,0,0,0
Lawrence,24,1931.51,1950.73,0,0,0
Makienok,24,1943.45,1943.45,0,0,0
Matanovic,24,1943.45,1943.45,0,0,0
Miyaichi,24,1943.45,1943.45,0,0,0
Ohlsson,24,1943.45,1943.45,0,0,0
Paqarada,24,1934.95,1954.18,0,0,0
Reginiussen,24,1941.28,1941.28,0,0,0
Smarsch,24,1894.97,1713.39,0,0,0
Smith,24,1943.45,1943.45,0,0,0
Stojanovic,24,1940.02,1769.06,0,0,0
Viet,24,1936.05,1936.05,0,0,0
Wieckhoff,24,1943.45,1943.45,0,0,0
Zalazar,24,1954.88,1954.88,0,0,0
Zander,24,1934.95,1954.18,0,0,0
Ziereis,24,1937.12,1956.34,0,0,0
Amaechi,25,1930.63,1930.63,0,0,0
Batmaz,25,1935.44,1935.44,0,0,0
Bormuth,25,1930.63,1930.63,0,0,0
Breithaupt,25,1939.35,1939.35,0,0,0
Carlson,25,1930.63,1930.63,0,0,0
Choi,25,1920.37,1920.37,0,0,0
Dinger,25,1930.63,1930.63,0,0,0
FEHLER,25,1930.63,1930.63,0,0,0
Froede,25,1930.63,1930.63,0,0,0
Gersbeck,25,1936.71,1579.96,0,0,0
Goller,25,1932.51,1930.91,0,0,0
Gondorf,25,1941.14,1941.14,0,0,0
Gordon,25,1937.01,1932.46,0,0,0
Groi�,25,1930.63,1930.63,0,0,0
Gueye,25,1932.51,1930.91,0,0,0
Hanek,25,1930.63,1930.63,0,0,0
Heise,25,1929.41,1934.14,0,0,0
Hofmann,25,1931.39,1968.54,0,0,0
Jung,25,1940.68,1945.39,0,0,0
Kobald,25,1935.8,1935.97,0,0,0
Kother,25,1920.37,1920.37,0,0,0
Kuster,25,1930.63,1930.63,0,0,0
Lorenz,25,1934.39,1932.89,0,0,0
Pisot,25,1930.63,1930.63,0,0,0
Rabold,25,1930.63,1930.63,0,0,0
Thiede,25,1943.68,1939.12,0,0,0
Trivunic,25,1930.63,1930.63,0,0,0
Wanitzek,25,1938.89,1938.54,0,0,0
Akolo,26,1945.13,1945.13,0,0,0
Ananou,26,1947.48,1947.48,0,0,0
Buergy,26,1931.53,1931.53,0,0,0
Collins,26,1924.35,1951.16,0,0,0
Correia,26,1947.73,1947.73,0,0,0
Doerfler,26,1908.36,1935.19,0,0,0
Heller,26,1931.53,1931.53,0,0,0
Huenemeier,26,1931.53,1931.53,0,0,0
Huth,26,1941.67,1941.67,0,0,0
Ingelsson,26,1942.07,1942.07,0,0,0
Justvan,26,1953.16,1953.16,0,0,0
Nkaka,26,1924.35,1951.16,0,0,0
Okoroji,26,1931.53,1931.53,0,0,0
Owusu,26,1931.53,1931.53,0,0,0
Proeger,26,1931.53,1931.53,0,0,0
Schallenberg,26,1959.83,1959.83,0,0,0
Schonlau,26,1908.09,1934.92,0,0,0
Schulze,26,1931.53,1931.53,0,0,0
Srbeny,26,1954,1972.62,0,0,0
Terrazzino,26,1931.53,1931.53,0,0,0
Thalhammer,26,1925.23,1925.23,0,0,0
Vasiliadis,26,1952.36,1952.36,0,0,0
Zingerle,26,1916.27,1586.83,0,0,0
Ballas,27,1924.89,1945.74,0,0,0
Baumgart,27,1928.64,1928.64,0,0,0
Breitkreuz,27,1915.9,1936.75,0,0,0
Bussmann,27,1918.54,1933.57,0,0,0
Cacutalua,27,1928.64,1928.64,0,0,0
Fandrich,27,1927.07,1927.07,0,0,0
Gnjatic,27,1922.08,1922.08,0,0,0
Gonther,27,1930.81,1951.65,0,0,0
Haertel,27,1928.64,1928.64,0,0,0
Hochscheidt,27,1917.16,1917.16,0,0,0
Jeck,27,1928.64,1928.64,0,0,0
Jonjic,27,1928.64,1928.64,0,0,0
Kalig,27,1928.64,1928.64,0,0,0
Klewin,27,1943.92,1943.92,0,0,0
Maennel,27,1916.87,1582,0,0,0
Majetschak,27,1928.64,1928.64,0,0,0
Nazarov,27,1903.73,1903.73,0,0,0
Riese,27,1924.75,1924.75,0,0,0
Rizzuto,27,1928.64,1928.64,0,0,0
Samson,27,1915.84,1915.84,0,0,0
Strauss,27,1947.04,1952.84,0,0,0
Testroet,27,1921.19,1929.54,0,0,0
Zolinski,27,1933.31,1941.67,0,0,0
Zulechner,27,1928.64,1928.64,0,0,0
Basdas,28,1930.82,1928.1,0,0,0
Bijol,28,1926.55,1926.55,0,0,0
Doumbouya,28,1926.71,1926.71,0,0,0
Duksch,28,1945.24,1943.84,0,0,0
Elez,28,1944.46,1916.07,0,0,0
Evina,28,1926.71,1926.71,0,0,0
Falette,28,1939.49,1911.1,0,0,0
Franke,28,1896.78,1896.78,0,0,0
Frantz,28,1932.72,1932.72,0,0,0
Gudra,28,1926.71,1926.71,0,0,0
Hansen,28,1962.08,1569.13,0,0,0
Hult,28,1925.59,1911.42,0,0,0
Kaiser,28,1929.48,1929.48,0,0,0
Lamti,28,1926.71,1926.71,0,0,0
Maina,28,1952.45,1952.45,0,0,0
Muroya,28,1914.94,1900.78,0,0,0
Muslija,28,1965.02,1965.02,0,0,0
Ochs,28,1931.59,1931.59,0,0,0
Ratajczak,28,1926.71,1926.71,0,0,0
Stehle,28,1926.71,1926.71,0,0,0
Sulejmani,28,1926.47,1926.47,0,0,0
Tarnat,28,1926.71,1926.71,0,0,0
Twumasi,28,1926.71,1926.71,0,0,0
Weydandt,28,1965.24,1963.87,0,0,0
Arslan,29,1930.43,1930.43,0,0,0
Bader,29,1950.93,1948.81,0,0,0
Berko,29,1974.15,1974.15,0,0,0
Campo,29,1930.43,1930.43,0,0,0
Clemens,29,1932.32,1940.87,0,0,0
Crosthwaite,29,1930.43,1930.43,0,0,0
Dursun,29,1975.6,1983.35,0,0,0
Herrmann,29,1930.43,1930.43,0,0,0
Hoehn,29,1950.93,1948.81,0,0,0
Holland,29,1950.93,1948.81,0,0,0
Honsak,29,1951.09,1958.81,0,0,0
Isherwood,29,1930.43,1930.43,0,0,0
Kempe,29,1962.53,1962.53,0,0,0
Klaus,29,1930.36,1930.36,0,0,0
Mai,29,1939.16,1937.05,0,0,0
Mehlem,29,1949.86,1949.86,0,0,0
Palsson,29,1989.55,1989.55,0,0,0
Pfeiffer,29,1942.15,1942.15,0,0,0
Platte,29,1930.43,1930.43,0,0,0
Rapp,29,1985.62,1985.62,0,0,0
Schnellhardt,29,1934.34,1934.34,0,0,0
Schuhen,29,1951.82,1588.29,0,0,0
Seydel,29,1930.43,1930.43,0,0,0
Skarke,29,1954.45,1953.62,0,0,0
Stanilewicz,29,1930.43,1930.43,0,0,0
Vogler,29,1930.43,1930.43,0,0,0
Wittek,29,1930.43,1930.43,0,0,0
Zehnder,29,1930.43,1930.43,0,0,0
Besong,30,1928.48,1928.48,0,0,0
Borkowski,30,1923.23,1923.23,0,0,0
Dovedan,30,1945.73,1941.75,0,0,0
Fruechtl,30,1928.48,1928.48,0,0,0
Geis,30,1962.08,1962.08,0,0,0
Goden,30,1928.48,1928.48,0,0,0
Handwerker,30,1962.34,1957.88,0,0,0
Klandt,30,1928.48,1928.48,0,0,0
Knothe,30,1928.48,1928.48,0,0,0
Koepke,30,1928.48,1928.48,0,0,0
Kraetschmer,30,1928.48,1928.48,0,0,0
Krauss,30,1962.08,1962.08,0,0,0
Latteier,30,1928.19,1924.2,0,0,0
Lohkemper,30,1928.48,1928.48,0,0,0
Margreitter,30,1956.47,1952.01,0,0,0
Mathenia,30,1962.78,1765.59,0,0,0
Moeller_Daehli,30,1943.25,1943.25,0,0,0
Muehl,30,1934.33,1934.33,0,0,0
Nuernberger,30,1958.79,1958.79,0,0,0
Rosenloecher,30,1928.48,1928.48,0,0,0
Schaeffler,30,1927.03,1927.03,0,0,0
Schleusener,30,1927.03,1927.03,0,0,0
Shuranov,30,1941.18,1937.19,0,0,0
Soerensen,30,1962.34,1957.88,0,0,0
Sorg,30,1928.48,1928.48,0,0,0
Valentini,30,1962.34,1957.88,0,0,0
Albers,31,1919.18,1929.02,0,0,0
Baack,31,1923.71,1923.71,0,0,0
Becker,31,1923.71,1923.71,0,0,0
Beste,31,1917.57,1924.19,0,0,0
Besuschkow,31,1906.79,1906.79,0,0,0
Caliskaner,31,1916.18,1933.38,0,0,0
Elvedi,31,1916.74,1916.74,0,0,0
George,31,1930.91,1923.54,0,0,0
Gimber,31,1916.41,1916.41,0,0,0
Hein,31,1923.9,1918.7,0,0,0
Heister,31,1923.71,1923.71,0,0,0
Kennedy,31,1918.33,1924.95,0,0,0
Kunz,31,1923.71,1923.71,0,0,0
Makridis,31,1928.54,1928.54,0,0,0
Meyer,31,1912.35,1411.32,0,0,0
Moritz,31,1906.4,1906.4,0,0,0
Nachreiner,31,1923.71,1923.71,0,0,0
Opoku,31,1923.71,1923.71,0,0,0
Otto,31,1913.89,1913.89,0,0,0
Palionis,31,1923.71,1923.71,0,0,0
Saller,31,1910.43,1922.23,0,0,0
Schneider,31,1930.42,1930.42,0,0,0
Stolze,31,1908.61,1908.61,0,0,0
Vrenezi,31,1916.12,1916.12,0,0,0
Waehling,31,1923.71,1923.71,0,0,0
Wekesser,31,1910.58,1917.2,0,0,0
Baschmann,32,1931.46,1932.05,0,0,0
Behrens,32,1958.76,1950.02,0,0,0
Biada,32,1963.54,1954.81,0,0,0
Borie,32,1927.41,1927.41,0,0,0
Contento,32,1924.8,1924.8,0,0,0
Dieckmann,32,1927.41,1927.41,0,0,0
Diekmeier,32,1952.17,1952.17,0,0,0
Esswein,32,1927.41,1927.41,0,0,0
Halimi,32,1927.41,1927.41,0,0,0
Igbokwe,32,1927.41,1927.41,0,0,0
Keite-Ruel,32,1958.76,1950.02,0,0,0
Kister,32,1935.57,1926.89,0,0,0
Klingmann,32,1930.64,1930.64,0,0,0
Linsmayer,32,1927.41,1927.41,0,0,0
Nartey,32,1957.99,1957.99,0,0,0
Nauber,32,1935.6,1926.33,0,0,0
Paurevic,32,1927.41,1927.41,0,0,0
Pena_Zauner,32,1927.41,1927.41,0,0,0
Roeseler,32,1927.41,1927.41,0,0,0
Rossipal,32,1927.41,1927.41,0,0,0
Scheu,32,1927.41,1927.41,0,0,0
Schmidt,32,1927.41,1927.41,0,0,0
Taffertshofer,32,1952.17,1952.17,0,0,0
Wulle,32,1927.41,1927.41,0,0,0
Xhaka,32,1927.41,1927.41,0,0,0
Zenga,32,1954.55,1954.55,0,0,0
Zhirov,32,1935.57,1926.89,0,0,0
Zografakis,32,1927.41,1927.41,0,0,0
Abdullahi,33,1921.27,1933.57,0,0,0
Baer,33,1919.32,1931.63,0,0,0
Ben_Balla,33,1913.47,1913.47,0,0,0
Berendt,33,1951.67,1951.67,0,0,0
Buerger,33,1922.66,1922.66,0,0,0
Burmeister,33,1922.66,1922.66,0,0,0
Diakhite,33,1930.01,1933.69,0,0,0
Dornebusch,33,1922.66,1922.66,0,0,0
Fejzic,33,1930.26,1576.62,0,0,0
Heiland,33,1922.66,1922.66,0,0,0
Ji,33,1901.4,1901.4,0,0,0
Kammerbauer,33,1907.25,1907.25,0,0,0
Kaufmann,33,1925.32,1930.29,0,0,0
Kessel,33,1910.28,1913.98,0,0,0
Kijewski,33,1922.66,1922.66,0,0,0
Klass,33,1922.66,1922.66,0,0,0
Kobylanski,33,1930.52,1923.18,0,0,0
Kroos,33,1917.41,1917.41,0,0,0
Kupusovic,33,1922.66,1922.66,0,0,0
May,33,1922.66,1922.66,0,0,0
Nikolaou,33,1916.06,1916.06,0,0,0
Otto,33,1922.66,1922.66,0,0,0
Proschwitz,33,1916.36,1909.01,0,0,0
Schlueter,33,1923.75,1927.43,0,0,0
Schwenk,33,1922.66,1922.66,0,0,0
Wiebe,33,1923.75,1927.43,0,0,0
Wydra,33,1916.96,1916.96,0,0,0
Ziegele,33,1922.66,1922.66,0,0,0
Ajdini,34,1909.31,1905.21,0,0,0
Amenyido,34,1938,1938,0,0,0
Auge,34,1921.69,1921.69,0,0,0
Bapoh,34,1903.64,1903.64,0,0,0
Beermann,34,1910.24,1906.14,0,0,0
Blacha,34,1902.65,1902.65,0,0,0
Engel,34,1921.69,1921.69,0,0,0
Grot,34,1921.69,1921.69,0,0,0
Gugganig,34,1889.6,1889.6,0,0,0
Heider,34,1899.09,1899.09,0,0,0
Henning,34,1905.86,1905.86,0,0,0
Ihorst,34,1921.69,1921.69,0,0,0
Kerk,34,1926.85,1952.53,0,0,0
Klaas,34,1921.69,1921.69,0,0,0
Kuehn,34,1908.85,1550.9,0,0,0
Moeller,34,1921.69,1921.69,0,0,0
Mueller,34,1921.69,1921.69,0,0,0
Multhaup,34,1927.37,1927.37,0,0,0
Nicolas,34,1921.69,1921.69,0,0,0
Reichel,34,1953.15,1945.24,0,0,0
Reis,34,1909.29,1909.29,0,0,0
Santos,34,1937.55,1963.24,0,0,0
Schmidt,34,1921.69,1921.69,0,0,0
Susac,34,1921.69,1921.69,0,0,0
Taffertshofer,34,1910.96,1910.96,0,0,0
Trapp,34,1914.24,1910.14,0,0,0
Wolze,34,1911.4,1911.4,0,0,0
Baumann,35,1918.59,1918.59,0,0,0
Bonmann,35,1932.09,1732.7,0,0,0
David,35,1920.68,1920.68,0,0,0
Dietz,35,1900.34,1911.73,0,0,0
Douglas,35,1920.68,1920.68,0,0,0
Ewerton,35,1920.68,1920.68,0,0,0
Feick,35,1907.48,1918.85,0,0,0
Feltscher,35,1917.75,1908.51,0,0,0
Giefer,35,1911.78,1911.78,0,0,0
Haegele,35,1906.98,1906.98,0,0,0
Hansen,35,1920.68,1920.68,0,0,0
Hasek,35,1916,1916,0,0,0
Hemmerich,35,1920.68,1920.68,0,0,0
Herrmann,35,1920.68,1920.68,0,0,0
Hoffmann,35,1920.68,1920.68,0,0,0
Kopacz,35,1931.02,1940.37,0,0,0
Kraulich,35,1909.42,1911.57,0,0,0
Lotric,35,1910.09,1910.09,0,0,0
Maierhofer,35,1920.68,1920.68,0,0,0
Meisel,35,1937.9,1937.9,0,0,0
Munsy,35,1930.47,1933.8,0,0,0
Nikolov,35,1920.68,1920.68,0,0,0
Pieringer,35,1932.59,1935.92,0,0,0
Ronstadt,35,1914.33,1916.47,0,0,0
Schweers,35,1920.68,1920.68,0,0,0
Sontheimer,35,1938.4,1938.4,0,0,0
Strohdiek,35,1927.86,1918.62,0,0,0
Toko,35,1920.68,1920.68,0,0,0
Unlu,35,1920.68,1920.68,0,0,0
Van_la_Parra,35,1920.14,1914.13,0,0,0
Verstappen,35,1893.71,1722.42,0,0,0
